0,1117813315269320709,2019-04-15 15:33:56,NO_QUERY,realdonaldtrump,"Mark Morgan, President Obama\xe2\x80\x99s Border Patrol Chief, gave the following message to me: \xe2\x80\x9cPresident Trump, stay the co\xe2\x80\xa6 https://t.co/B1djaFB0Pw"
0,1117813230678814722,2019-04-15 15:33:36,NO_QUERY,realdonaldtrump,I finally agree with @Cher! https://t.co/i5acSgUrCk
0,1117793692281135104,2019-04-15 14:15:58,NO_QUERY,realdonaldtrump,The Radical Left Democrats will never be satisfied with anything we give them. They will always Resist and Obstruct!
0,1117787850399989766,2019-04-15 13:52:45,NO_QUERY,realdonaldtrump,THEY SPIED ON MY CAMPAIGN (We will never forget)!
0,1117782316557000704,2019-04-15 13:30:46,NO_QUERY,realdonaldtrump,"Before Nancy, who has lost all control of Congress and is getting nothing done, decides to defend her leader, Rep.\xe2\x80\xa6 https://t.co/RGnWFL3x9c"
0,1117751619469361152,2019-04-15 11:28:47,NO_QUERY,realdonaldtrump,Congress should come back to D.C. now and FIX THE IMMIGRATION LAWS!
0,1117748268820201472,2019-04-15 11:15:28,NO_QUERY,realdonaldtrump,"Mueller, and the A.G. based on Mueller findings (and great intelligence), have already ruled No Collusion, No Obstr\xe2\x80\xa6 https://t.co/x7HBiAPMmr"
0,1117736685721223168,2019-04-15 10:29:27,NO_QUERY,realdonaldtrump,"What do I know about branding, maybe nothing (but I did become President!), but if I were Boeing, I would FIX the B\xe2\x80\xa6 https://t.co/VVyRzxxsh5"
0,1117606028093345792,2019-04-15 01:50:15,NO_QUERY,realdonaldtrump,"RT @KimStrassel: Actually, they chose NOT to give give GOP House a lot of what GOP investigators wanted--easily more than 400 pages. It's a\xe2\x80\xa6"
0,1117605822157205504,2019-04-15 01:49:26,NO_QUERY,realdonaldtrump,"RT @WSJ: Opinion: Trump\xe2\x80\x99s adversaries have spent more than two years trying to dodge accountability, writes @kimstrassel https://t.co/NXW4k\xe2\x80\xa6"
0,1117604192175230976,2019-04-15 01:42:58,NO_QUERY,realdonaldtrump,"Chinese Telecom Giant Huawei hires former Obama Cyber Security Official as a lobbyist. This is not good, or accepta\xe2\x80\xa6 https://t.co/QAFfG32jOj"
0,1117601418855243778,2019-04-15 01:31:56,NO_QUERY,realdonaldtrump,.@SteveHiltonx  \xe2\x80\x9cThis is President Trump trying to deliver on his promises while the bureaucratic machine fights hi\xe2\x80\xa6 https://t.co/DehN6fC9zY
0,1117585367358738433,2019-04-15 00:28:09,NO_QUERY,realdonaldtrump,"Such a \xe2\x80\x9cpuff piece\xe2\x80\x9d on Nancy Pelosi by @60minutes, yet her leadership has passed no meaningful Legislation. All the\xe2\x80\xa6 https://t.co/eob8VSAFbR"
